4.007673419275629284e-02,2.138428483732351254e-02,1.583179864947820842e-02,1.617249846531614715e-02,1.120933087783916246e-02,3.140270104358501568e-02,1.506752608962553738e-02,5.187231430325352222e-03,1.966236955187231766e-02,2.314303253529772716e-02,1.427010435850215031e-01,3.502148557397175010e-02,2.786678944137507830e-02,2.927562922038060012e-02,3.980969920196439880e-03,5.893492940454268109e-02,2.815224063842848221e-02,3.562001227747083748e-02,6.007673419275629673e-02,6.369551872314305196e-02,5.438612645794967115e-02,1.026089625537139269e-02,2.943216697360343664e-02,8.222222222222222432e-02,2.515039901780232595e-02,3.137507673419275001e-02,1.196439533456108116e-02,5.369551872314304308e-02,1.381522406384285209e-02,3.235113566605279153e-03
2.258886946386946121e-02,3.176719114219114098e-02,3.477199883449883649e-02,7.073135198135196977e-03,1.248178904428904300e-02,3.384324009324009286e-02,2.028336247086246977e-02,2.882794289044288832e-02,2.139787296037296352e-02,3.048878205128205399e-02,1.285766317016316940e-01,3.405084498834498596e-02,7.789918414918414746e-02,2.700320512820513288e-02,2.615093240093240186e-03,5.224358974358974533e-02,1.850233100233100378e-02,5.235285547785548804e-02,3.638913170163170230e-02,1.318108974358974360e-02,9.324009324009324695e-02,6.308275058275057863e-03,2.911203379953379924e-02,5.524839743589743390e-02,3.086028554778554381e-02,3.231351981351981290e-02,2.005390442890442673e-02,2.285110722610722567e-02,1.787951631701631752e-02,5.794726107226106510e-03
2.294616430685545230e-02,7.479401647868171021e-02,4.194064474842011669e-02,1.518278537716982735e-02,4.779617630589552690e-03,4.248060155187585035e-02,1.886649068074554292e-02,2.850171986241100547e-02,2.005439564834813476e-02,2.382209423246140628e-02,1.384609231261498818e-01,3.837692984561234810e-02,5.537956963442924874e-02,2.251419886409087440e-02,5.427565794736421284e-03,4.244460443164545932e-02,2.863370930325574368e-02,3.298936085113191030e-02,4.005679545636349481e-02,1.754659627229821633e-02,9.471242300615950738e-02,1.016718662506999223e-02,1.976641868650508282e-02,6.646668266538677261e-02,2.503399728021758405e-02,1.512279017678585559e-02,6.279497640188785867e-03,1.475081993440524597e-02,2.275417966562675101e-02,9.747220222382210753e-03
5.674119241192413649e-02,2.681233062330623529e-02,5.402777777777778567e-02,1.591802168021680050e-02,1.103997289972899823e-02,5.198509485094850863e-02,1.725948509485095150e-02,2.062330623306233429e-02,1.609078590785907939e-02,2.552168021680216795e-02,1.012737127371273749e-01,3.763550135501354810e-02,3.264566395663955761e-02,1.168021680216802145e-02,8.651761517615175548e-03,6.385501355013549485e-02,3.060298102981030138e-02,2.216802168021680258e-02,3.386517615176151685e-02,4.464769647696475822e-03,9.255420054200542979e-02,1.110094850948509411e-02,3.178184281842819092e-02,1.029708672086720733e-01,2.816395663956640025e-02,2.032859078590786017e-02,1.855013550135501538e-02,3.950542005420053238e-02,5.724932249322493491e-03,6.456639566395664005e-03
3.862567204301074753e-02,4.807627688172042002e-02,2.654149865591397955e-02,2.322748655913978513e-02,1.547799059139784786e-02,5.772849462365590989e-02,2.106014784946236632e-02,1.397849462365591267e-02,2.408434139784946387e-02,2.170278897849462624e-02,1.394699260752687853e-01,1.673807123655913706e-02,4.272093413978494264e-02,2.073252688172043390e-02,7.181619623655914608e-02,6.538978494623656768e-02,2.443716397849462346e-02,2.167758736559139560e-02,4.285954301075269035e-02,4.351478494623655172e-03,2.363071236559140254e-02,4.704301075268817363e-03,1.825016801075269104e-02,7.097194220430108613e-02,3.789482526881719771e-02,2.547043010752688200e-02,2.497899865591397817e-02,2.226982526881720464e-02,1.687668010752688130e-02,1.425571236559139768e-02
2.879996568879739788e-02,6.679533367644535646e-02,2.631669240006862670e-02,1.245925544690341426e-02,9.268313604391831967e-03,4.259306913707325282e-02,2.165894664607994832e-02,3.642991936867386732e-02,2.114427860696517850e-02,2.191628066563733324e-02,1.182364041859667314e-01,3.061417052667696551e-02,2.851689826728426996e-02,2.400068622405215207e-02,1.013552925030022367e-01,5.831617773202950328e-02,5.221736146851946314e-02,1.728426831360439092e-02,6.108251844227140237e-02,7.132441242065534932e-03,7.376908560645050079e-03,9.731514839595127933e-03,1.732286841653800022e-02,7.891576599759822508e-02,1.772173614685194909e-02,2.218648138617259138e-02,8.496311545719675493e-03,1.999914221993481095e-02,2.216074798421684838e-02,9.950248756218903548e-03
4.101292786837079651e-02,8.608785074188335038e-03,3.187894814161892215e-02,2.435360658146026175e-02,6.702659027471721646e-03,4.819670926986925619e-02,1.853606581460261540e-02,2.289922138974585103e-02,1.880049948582341451e-02,2.184148670486264071e-02,1.023835757308652755e-01,1.660790362861760266e-02,4.479212575290143078e-02,1.737916850301160845e-02,8.782870574408697950e-02,4.111209049507859314e-02,3.831350080799177105e-02,2.316365506096665361e-02,5.057661231085647247e-02,6.228882033201116157e-03,6.647568679300719374e-03,1.830468635228441054e-02,3.327824298516232626e-02,1.220067577493756106e-01,3.561407374761275946e-02,2.922359335977669365e-02,1.672910239459380125e-02,5.098428088732187557e-02,9.908917291023944252e-03,6.085647127956515627e-03
3.422328168454509545e-02,4.697655939610647507e-02,1.480731029002781488e-02,1.671434247119587407e-02,1.075486690504568951e-02,4.531982518871673082e-02,2.073102900278109284e-02,1.845450933651172562e-02,2.764402065951530180e-02,2.354390147000397920e-02,1.193126738180373403e-01,2.843067143424712201e-02,1.740564163686929636e-02,2.288835915772745658e-02,1.127691696464044463e-01,4.735796583234008761e-02,3.555820421136272891e-02,2.927691696464044743e-02,5.217322208978943110e-02,1.791815653555820995e-02,4.831148192292413282e-03,3.484306714342470974e-03,1.243543901470003932e-02,1.107071911005164944e-01,2.682161303138657499e-02,2.318633293603496875e-02,2.007548669050457021e-02,2.570123162495034294e-02,2.540325784664283423e-02,5.093365117203018863e-03
2.467078189300411437e-02,5.490534979423868783e-02,1.941152263374485570e-02,4.227572016460905135e-02,6.732510288065843458e-03,4.388065843621398454e-02,2.141152263374485748e-02,2.110288065843621969e-02,2.326337448559670854e-02,2.016460905349794219e-02,1.405843621399177068e-01,1.760905349794238475e-02,1.997942386831275466e-02,2.781893004115226775e-02,8.780658436213992224e-02,3.928806584362139198e-02,1.978189300411522730e-02,2.249794238683127529e-02,6.316460905349793875e-02,5.213991769547324934e-02,3.485596707818930298e-03,1.041152263374485465e-02,1.481893004115226488e-02,7.393004115226339823e-02,2.367078189300411695e-02,2.451028806584362382e-02,1.415226337448559357e-02,2.788065843621399115e-02,2.663374485596708280e-02,1.201646090534979304e-02
5.631550132957922894e-02,1.747223525731268767e-02,2.189504145158767401e-02,1.903253558579696275e-02,9.600344126388235186e-03,5.529485374628499705e-02,2.033474112310339893e-02,1.139527608321601673e-02,2.769044267167214413e-02,2.866416392929766951e-02,1.339316439856092500e-01,2.212967307993118221e-02,2.028781479743469590e-02,2.406538401376505723e-02,1.696777725637415787e-02,4.373924605036758756e-02,2.007664633192553921e-02,5.700766463319255350e-02,4.466604098232442033e-02,8.933990301892695551e-02,2.385421554825591269e-03,8.427185984670734070e-03,3.185515407476927768e-02,1.012357265759424446e-01,1.807054590958861312e-02,3.428359142812451021e-02,6.796496167683403582e-03,3.973877678711090072e-02,1.024558110433286193e-02,7.054590958861255492e-03
2.348535409714497604e-02,3.869113830181682839e-02,1.926955876900259684e-02,1.146088246199480909e-02,9.992584352984796442e-03,6.468668891360770945e-02,1.955876900259547607e-02,1.407489803485354254e-02,3.416388579903596040e-02,2.582128290693363332e-02,1.168446421950315034e-01,4.250648869113830136e-02,1.755654430849091369e-02,2.282906933629959279e-02,5.454208379681127136e-03,4.631071560993696434e-02,2.415276232851316235e-02,4.585465331850203941e-02,5.213941416388580274e-02,8.711160548757880540e-02,5.854653318502039440e-03,6.332962550982573942e-03,1.162773451983685653e-02,9.852428624397477352e-02,2.605487578791249731e-02,2.306266221727846025e-02,1.645532072673340854e-02,3.569892473118279480e-02,3.420837968112717953e-02,2.021505376344085933e-02
1.649888143176733712e-02,6.022629495783858589e-02,9.993976940285665203e-03,1.262691447255205601e-02,2.598520048184477672e-03,5.840647048700738780e-02,1.492428153501978993e-02,2.820512820512820554e-02,2.863104457064188924e-02,2.009981070383754995e-02,9.072448803992429200e-02,3.461968680089485412e-02,2.031922216485974875e-02,2.265530889691963826e-02,3.282567544312510986e-03,4.925572190672861811e-02,2.300378592324901078e-02,2.382980554121493649e-02,5.604457064188607396e-02,1.034245396661504224e-01,1.262691447255205601e-02,1.435639304766821514e-02,7.270693512304251052e-03,1.381560832903115099e-01,3.463259335742557149e-02,2.857941834451901281e-02,2.114524178282567793e-02,1.764756496300120409e-02,3.057993460678024022e-02,1.563414214420925583e-02
4.278171460330692372e-02,3.419480339030150917e-02,1.864665832985966734e-02,1.336320689176045441e-02,5.891343615395302699e-03,5.248367375295261844e-02,1.711477004307350100e-02,1.166458246491593707e-02,2.556620814228150948e-02,3.168334028067250341e-02,8.978046408225651143e-02,3.673752952619146334e-02,1.767750451577045773e-02,2.075170209809643063e-02,3.869667917187717080e-03,3.792552452410725972e-02,2.998471585382798607e-02,3.130818396554119198e-02,5.033694594970124919e-02,6.851118521606225364e-02,3.838404890926775531e-02,1.360289009309434416e-02,3.406975128525774332e-02,1.125191051827150179e-01,3.353827983882172459e-02,3.494511602056411814e-02,1.208142281506183191e-02,7.331527025149368881e-02,5.432819230234819247e-03,1.837571210226483006e-03
3.276130438166394154e-02,4.071133940384465133e-02,1.808701066230835458e-02,2.014164526422289672e-02,8.420888785119463871e-03,5.382130905128802711e-02,1.958129037279166332e-02,1.526188808467585090e-02,4.737722779982878052e-02,2.141411783018133674e-02,8.419721379095650160e-02,2.911899758736087931e-02,2.415752198614678006e-02,4.639660673982410471e-02,2.875710171997820572e-03,3.955560744026772463e-02,2.997120398474589775e-02,3.035644797260487332e-02,4.003424391003190114e-02,1.269359483228266715e-02,8.259786753832984441e-02,2.630554906996653355e-03,1.682621215658806207e-02,1.198614678185072613e-01,2.910732352712273180e-02,4.706202817339870392e-02,6.903260954159858367e-03,4.065296910265391028e-02,2.603704568448906784e-02,1.138610008560977591e-02
1.652762827412988800e-02,5.954431288123429589e-02,1.343290276282741239e-02,1.235647649802655047e-02,4.242913527090060900e-03,5.756637961966272476e-02,1.533010405453892958e-02,1.380965195550771553e-02,3.192052386078220866e-02,1.701202009329027404e-02,1.154377466810190267e-01,1.838446358091137475e-02,2.792429135270900822e-02,6.017671331180481087e-02,4.565841406530319127e-03,4.860513096519555182e-02,2.306691783279512381e-02,2.937746681019017328e-02,6.324452816648726272e-02,1.202009329027628123e-02,1.011347326874775937e-01,8.467886616433439873e-03,1.234302116971654206e-02,1.131637961966271977e-01,3.255292429135270282e-02,4.092213850017940857e-02,6.584140653031934562e-03,3.220308575529243038e-03,2.488338715464657319e-02,1.218155722999641165e-02
4.953664402942840189e-02,1.992076966610073843e-02,1.854131295981890221e-02,1.009479343520090604e-02,8.089275608375778512e-03,5.204088851160158097e-02,2.033460667798529103e-02,5.659309564233164051e-03,2.971491228070175655e-02,2.460031126202603252e-02,9.424165251839276836e-02,2.369835880022636704e-02,1.736346915676287295e-02,4.051711941143180951e-02,1.566567628749292868e-02,5.143604980192415660e-02,3.585880022637238929e-02,3.021363893604979770e-02,4.849674589700055799e-02,1.003112620260327922e-02,7.557654216185626106e-02,3.140209394453876562e-02,2.654216185625353844e-02,1.048953027730616938e-01,2.314657611771363949e-02,3.962577815506508616e-02,3.940294284097339839e-03,6.282187323146576352e-02,1.335243350311262137e-02,1.264148273910582765e-02
3.047878280290340289e-02,4.134561697375767342e-02,1.015843104410943734e-02,2.299343941931881324e-02,5.552065884980457965e-03,3.272962032384142683e-02,1.704704075935231655e-02,1.128908431044109428e-02,2.899218313791178045e-02,1.607342266890005728e-02,1.183766052484645365e-01,4.070700725851479629e-02,1.850223338916806223e-02,4.228782802903405941e-02,9.667434394193187563e-02,7.385189838079284086e-02,2.489879955332216510e-02,2.677275265214963326e-02,3.655080960357341702e-02,2.463707426018983855e-03,2.308766052484645392e-02,6.483807928531546208e-03,1.186487995533221616e-02,1.152777777777777707e-01,3.301228364042434194e-02,2.576772752652149376e-02,6.483807928531547075e-03,4.312534896705750437e-02,2.656337241764377202e-02,1.058766052484645150e-02
3.611740041928721001e-02,6.412997903563941171e-02,1.492243186582809314e-02,2.533752620545073192e-02,5.853249475890985945e-03,3.363941299790355888e-02,2.228092243186583291e-02,1.087211740041928512e-02,3.031865828092242948e-02,1.966457023060796949e-02,9.843186582809224094e-02,2.073375262054507825e-02,2.350104821802935159e-02,3.499790356394130025e-02,1.305828092243186134e-01,4.375262054507336740e-02,2.828092243186583477e-02,1.888469601677148640e-02,5.054507337526205346e-02,5.337526205450733238e-03,4.104821802935009964e-03,1.937526205450734035e-02,8.142557651991613396e-03,1.441048218029349903e-01,2.280922431865828673e-02,3.594129979035639438e-02,4.167714884696017280e-03,9.576519916142559735e-03,2.172746331236897685e-02,1.186582809224318892e-02
6.164078228357781214e-02,7.585562266321540896e-03,1.020635605406960099e-02,1.428314639056657911e-02,1.416450963474259403e-02,4.520419902214552199e-02,1.924431981593327859e-02,1.127408685648547369e-02,1.278400920333621141e-02,2.719298245614035214e-02,7.105622663215414858e-02,2.106701179177452449e-02,1.790696002300834130e-02,3.158254242162784192e-02,1.113711532930687087e-01,3.639272361230945496e-02,1.557736554501006586e-02,7.374173137762439489e-02,4.563560540696003087e-02,4.598073051481162479e-03,2.883232671843543368e-03,1.541558815070463197e-02,3.819384526890998166e-02,1.284656312913431131e-01,3.152861662352602484e-02,3.862525165372447666e-02,1.062697727926373119e-02,5.788754673569170006e-02,1.212611446649410410e-02,1.173784872016105964e-02
3.190132633726862343e-02,4.016542778020697202e-02,2.147281737356070488e-02,2.644658213088470905e-02,7.349511732983529319e-03,3.243696254190351486e-02,1.277146188602244423e-02,1.130666083661274052e-02,2.910290045182917923e-02,1.864159743477627335e-02,1.056879463635038707e-01,4.845139192537530060e-02,1.312126512170237388e-02,3.624107272992275336e-02,9.805786328523538598e-02,5.984185978720304305e-02,1.698003206529660400e-02,3.770587377933244666e-02,4.100714181606179842e-02,1.327430403731234484e-02,2.845795073604430632e-03,7.174610115143564490e-03,7.830491182043434334e-03,1.491400670456201616e-01,4.095248506048680681e-02,2.533158431715493153e-02,8.289607928873342010e-03,2.724457076227955118e-02,1.696910071418161053e-02,1.225768838361754667e-02
3.333724294315427300e-02,4.153569473766517695e-02,8.941277660489483498e-03,3.664477285166940768e-02,1.188521385565720519e-02,2.665181014934709519e-02,2.339119555868324207e-02,1.169755258425209110e-02,3.723121432481037163e-02,2.035342872781296594e-02,9.962858706701070710e-02,2.049417468136680021e-02,1.262413011181484114e-02,3.519039799827976961e-02,7.669872546719838646e-02,4.847916177965439638e-02,2.637031824223942666e-02,3.988192978340761308e-02,5.217374306044256921e-02,5.754554695441395362e-02,4.636797247634686855e-03,6.877003675033230290e-03,9.691922746109939840e-03,1.429548831026663525e-01,1.668230510595043042e-02,2.558448666823050915e-02,1.719837360231448592e-02,2.625302994761123318e-02,1.662366095863632848e-02,1.274141840644303636e-02
4.579314671057790193e-02,2.439818082019916748e-02,1.578844193523092770e-02,1.050733160824903790e-02,1.151885830784913321e-02,3.164353485454401982e-02,2.166941111895239955e-02,2.783266682349251273e-02,2.884419352309260456e-02,2.829138241982278451e-02,7.730337959695757211e-02,3.133772445699051223e-02,1.328314906296557650e-02,2.358660707284560704e-02,1.735277973810083613e-02,4.669881596487100717e-02,1.058966517682114090e-02,6.275386183643064109e-02,4.111189524033560805e-02,9.171175409707518766e-02,3.803026738806554279e-03,1.909354661648239582e-02,2.381008390182702203e-02,1.448874774562847745e-01,3.627773857131654650e-02,2.586842311612953457e-02,1.253038500744922679e-02,4.653414882772680811e-02,1.354191170704932209e-02,1.163647769152356334e-02
3.513995502830115358e-02,4.096689152516088533e-02,4.981778708226719532e-03,1.226254167635884400e-02,9.587500969217645913e-03,3.537256726370473225e-02,1.720555167868496882e-02,1.530976196014577351e-02,4.306040164379312807e-02,1.701946189036209617e-02,5.284174614251375968e-02,3.311622858028999417e-02,1.943862913855935043e-02,3.879196712413739839e-02,5.005039931767077746e-03,5.671473986198340839e-02,1.657749864309528837e-02,6.316972939443279977e-02,4.295572613786151350e-02,1.204272311390245653e-01,4.830580755214391141e-03,1.186710087617275262e-02,1.268124370008529359e-02,1.687756842676591262e-01,1.843839652632395243e-02,3.028998992013646335e-02,7.959215321392572665e-03,3.017368380243467402e-02,2.029929440955260608e-02,1.473986198340699640e-02
3.205267346791114413e-02,5.443166196367845572e-02,1.287533463569929745e-02,2.555169669343752142e-02,7.155777440127343743e-03,3.820635265176181017e-02,1.457926343969322136e-02,9.879892916576224135e-03,3.964980826278850790e-02,1.549091961507850432e-02,5.977136241950655599e-02,3.824976485058967368e-02,9.782215469213515618e-03,3.606830185948918521e-02,4.409955864264525523e-03,4.466391722740756937e-02,3.514579263439693291e-02,3.396281021633745789e-02,6.240865349829969461e-02,1.028037045076332923e-01,2.017943708848852699e-02,7.459662831922436906e-03,1.541494826712972929e-02,1.575573402792851685e-01,2.873164025757904416e-02,2.719050719918963965e-02,6.157296867086318147e-03,1.117140583170537528e-02,3.001230012300122943e-02,1.898560162072208957e-02
